"","Commodity.Name","City.Name","Type","package","package_size","package_size2","Variety","Sub.Variety","Date","Low.Price","High.Price","Mostly.Low","Mostly.High","Origin","Origin.District","Item.Size","Color"
"941","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-01,225,225,225,225,"PENNSYLVANIA",NA,3,"WHITE"
"942","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-01,185,185,185,185,"PENNSYLVANIA",NA,3,"ORANGE"
"943","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-01,250,250,250,250,"PENNSYLVANIA",NA,1,"ORANGE"
"944","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-01,200,200,200,200,"VIRGINIA",NA,2,"ORANGE"
"945","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-08,250,250,250,250,"NORTH CAROLINA",NA,2,"ORANGE"
"946","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-08,225,225,225,225,"PENNSYLVANIA",NA,3,"WHITE"
"947","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-08,185,185,185,185,"PENNSYLVANIA",NA,3,"ORANGE"
"948","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-08,250,250,250,250,"PENNSYLVANIA",NA,1,"ORANGE"
"949","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-08,200,200,200,200,"VIRGINIA",NA,2,"ORANGE"
"950","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-15,250,250,250,250,"NORTH CAROLINA",NA,2,"ORANGE"
"951","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-15,185,185,185,185,"PENNSYLVANIA",NA,3,"ORANGE"
"952","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-15,225,225,225,225,"PENNSYLVANIA",NA,3,"WHITE"
"953","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-15,250,250,250,250,"PENNSYLVANIA",NA,1,"ORANGE"
"954","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-15,200,200,200,200,"VIRGINIA",NA,2,"ORANGE"
"955","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-22,250,250,250,250,"NORTH CAROLINA",NA,2,"ORANGE"
"956","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-22,225,225,225,225,"PENNSYLVANIA",NA,3,"WHITE"
"957","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-22,185,185,185,185,"PENNSYLVANIA",NA,3,"ORANGE"
"958","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-22,250,250,250,250,"PENNSYLVANIA",NA,1,"ORANGE"
"959","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-22,200,200,200,200,"VIRGINIA",NA,2,"ORANGE"
"960","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-29,250,250,250,250,"NORTH CAROLINA",NA,2,"ORANGE"
"961","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-29,185,185,185,185,"PENNSYLVANIA",NA,3,"ORANGE"
"962","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-29,225,225,225,225,"PENNSYLVANIA",NA,3,"WHITE"
"963","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-29,250,250,250,250,"PENNSYLVANIA",NA,1,"ORANGE"
"964","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2016-10-29,200,200,200,200,"VIRGINIA",NA,2,"ORANGE"
"965","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2017-09-02,200,200,200,200,"PENNSYLVANIA",NA,4,""
"966","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2017-09-09,200,200,200,200,"PENNSYLVANIA",NA,4,""
"967","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2017-09-16,200,200,200,200,"PENNSYLVANIA",NA,4,""
"968","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2017-09-16,200,200,200,200,"VIRGINIA",NA,2,""
"969","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2017-09-23,200,200,200,200,"PENNSYLVANIA",NA,4,""
"970","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2017-09-23,200,200,200,200,"VIRGINIA",NA,2,""
"971","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2017-09-30,200,200,200,200,"PENNSYLVANIA",NA,4,""
"972","PUMPKINS","COLUMBIA",NA,24,"inch","bins","PIE TYPE","",2017-09-30,200,200,200,200,"VIRGINIA",NA,2,""
"973","PUMPKINS","COLUMBIA",NA,36,"inch","bins","PIE TYPE","",2016-10-01,200,200,200,200,"PENNSYLVANIA",NA,2,"ORANGE"
"974","PUMPKINS","COLUMBIA",NA,36,"inch","bins","PIE TYPE","",2016-10-08,200,200,200,200,"PENNSYLVANIA",NA,2,"ORANGE"
"975","PUMPKINS","COLUMBIA",NA,36,"inch","bins","PIE TYPE","",2016-10-15,200,200,200,200,"PENNSYLVANIA",NA,2,"ORANGE"
"976","PUMPKINS","COLUMBIA",NA,36,"inch","bins","PIE TYPE","",2016-10-22,200,200,200,200,"PENNSYLVANIA",NA,2,"ORANGE"
"977","PUMPKINS","COLUMBIA",NA,36,"inch","bins","PIE TYPE","",2016-10-29,200,200,200,200,"PENNSYLVANIA",NA,2,"ORANGE"
"978","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","PIE TYPE","",2016-09-24,19,19,19,19,"MICHIGAN",NA,2,"ORANGE"
"979","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","PIE TYPE","",2016-10-01,19,19,19,19,"MICHIGAN",NA,3,"ORANGE"
"980","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","PIE TYPE","",2016-10-08,19,19,19,19,"MICHIGAN",NA,3,"ORANGE"
"981","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","PIE TYPE","",2016-10-15,19,19,19,19,"MICHIGAN",NA,3,"ORANGE"
"982","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","PIE TYPE","",2016-10-22,19,19,19,19,"MICHIGAN",NA,3,"ORANGE"
"983","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","PIE TYPE","",2016-10-29,19,19,19,19,"MICHIGAN",NA,3,"ORANGE"
"984","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","PIE TYPE","",2016-11-05,19,19,19,19,"MICHIGAN",NA,3,"ORANGE"
"985","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","PIE TYPE","",2017-09-23,20,20,20,20,"MICHIGAN",NA,2,""
"986","PUMPKINS","COLUMBIA",NA,24,"inch","bins","BLUE TYPE","",2016-09-24,200,200,200,200,"NORTH CAROLINA",NA,2,""
"987","PUMPKINS","COLUMBIA",NA,24,"inch","bins","BLUE TYPE","",2016-10-01,200,200,200,200,"NORTH CAROLINA",NA,2,""
"988","PUMPKINS","COLUMBIA",NA,24,"inch","bins","BLUE TYPE","",2016-10-01,200,200,200,200,"PENNSYLVANIA",NA,3,""
"989","PUMPKINS","COLUMBIA",NA,24,"inch","bins","BLUE TYPE","",2016-10-08,200,200,200,200,"NORTH CAROLINA",NA,2,""
"990","PUMPKINS","COLUMBIA",NA,24,"inch","bins","BLUE TYPE","",2016-10-08,200,200,200,200,"PENNSYLVANIA",NA,3,""
"991","PUMPKINS","COLUMBIA",NA,24,"inch","bins","BLUE TYPE","",2016-10-15,200,200,200,200,"NORTH CAROLINA",NA,2,""
"992","PUMPKINS","COLUMBIA",NA,24,"inch","bins","BLUE TYPE","",2016-10-15,200,200,200,200,"PENNSYLVANIA",NA,3,""
"993","PUMPKINS","COLUMBIA",NA,24,"inch","bins","BLUE TYPE","",2016-10-22,200,200,200,200,"NORTH CAROLINA",NA,2,""
"994","PUMPKINS","COLUMBIA",NA,24,"inch","bins","BLUE TYPE","",2016-10-22,200,200,200,200,"PENNSYLVANIA",NA,3,""
"995","PUMPKINS","COLUMBIA",NA,24,"inch","bins","BLUE TYPE","",2016-10-29,200,200,200,200,"NORTH CAROLINA",NA,2,""
"996","PUMPKINS","COLUMBIA",NA,24,"inch","bins","BLUE TYPE","",2016-10-29,200,200,200,200,"PENNSYLVANIA",NA,3,""
"997","PUMPKINS","COLUMBIA",NA,24,"inch","bins","KNUCKLE HEAD","",2016-09-24,170,170,170,170,"NORTH CAROLINA",NA,2,""
"998","PUMPKINS","COLUMBIA",NA,24,"inch","bins","KNUCKLE HEAD","",2016-10-01,170,170,170,170,"NORTH CAROLINA",NA,2,""
"999","PUMPKINS","COLUMBIA",NA,24,"inch","bins","KNUCKLE HEAD","",2016-10-01,125,125,125,125,"PENNSYLVANIA",NA,2,""
"1000","PUMPKINS","COLUMBIA",NA,24,"inch","bins","KNUCKLE HEAD","",2016-10-08,170,170,170,170,"NORTH CAROLINA",NA,2,""
"1001","PUMPKINS","COLUMBIA",NA,24,"inch","bins","KNUCKLE HEAD","",2016-10-08,125,125,125,125,"PENNSYLVANIA",NA,2,""
"1002","PUMPKINS","COLUMBIA",NA,24,"inch","bins","KNUCKLE HEAD","",2016-10-15,170,170,170,170,"NORTH CAROLINA",NA,2,""
"1003","PUMPKINS","COLUMBIA",NA,24,"inch","bins","KNUCKLE HEAD","",2016-10-15,125,125,125,125,"PENNSYLVANIA",NA,2,""
"1004","PUMPKINS","COLUMBIA",NA,24,"inch","bins","KNUCKLE HEAD","",2016-10-22,170,170,170,170,"NORTH CAROLINA",NA,2,""
"1005","PUMPKINS","COLUMBIA",NA,24,"inch","bins","KNUCKLE HEAD","",2016-10-22,125,125,125,125,"PENNSYLVANIA",NA,2,""
"1006","PUMPKINS","COLUMBIA",NA,24,"inch","bins","KNUCKLE HEAD","",2016-10-29,170,170,170,170,"NORTH CAROLINA",NA,2,""
"1007","PUMPKINS","COLUMBIA",NA,24,"inch","bins","KNUCKLE HEAD","",2016-10-29,125,125,125,125,"PENNSYLVANIA",NA,2,""
"1008","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MIXED HEIRLOOM VARIETIES","",2016-09-24,200,200,200,200,"NORTH CAROLINA",NA,2,""
"1009","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MIXED HEIRLOOM VARIETIES","",2016-10-01,200,200,200,200,"NORTH CAROLINA",NA,2,""
"1010","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MIXED HEIRLOOM VARIETIES","",2016-10-08,200,200,200,200,"NORTH CAROLINA",NA,2,""
"1011","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MIXED HEIRLOOM VARIETIES","",2016-10-15,200,200,200,200,"NORTH CAROLINA",NA,2,""
"1012","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MIXED HEIRLOOM VARIETIES","",2016-10-22,200,200,200,200,"NORTH CAROLINA",NA,2,""
"1013","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MIXED HEIRLOOM VARIETIES","",2016-10-29,200,200,200,200,"NORTH CAROLINA",NA,2,""
"1014","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MIXED HEIRLOOM VARIETIES","",2017-09-16,200,200,200,200,"PENNSYLVANIA",NA,3.0609756097561,""
"1015","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MIXED HEIRLOOM VARIETIES","",2017-09-16,200,200,200,200,"VIRGINIA",NA,3.0609756097561,""
"1016","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MIXED HEIRLOOM VARIETIES","",2017-09-23,200,200,200,200,"PENNSYLVANIA",NA,3.0609756097561,""
"1017","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MIXED HEIRLOOM VARIETIES","",2017-09-23,200,200,200,200,"VIRGINIA",NA,3.0609756097561,""
"1018","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MIXED HEIRLOOM VARIETIES","",2017-09-30,200,200,200,200,"PENNSYLVANIA",NA,3.0609756097561,""
"1019","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MIXED HEIRLOOM VARIETIES","",2017-09-30,200,200,200,200,"VIRGINIA",NA,3.0609756097561,""
"1020","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-09-24,18,18,18,18,"MICHIGAN",NA,1,"ORANGE"
"1021","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-09-24,18,18,18,18,"PENNSYLVANIA",NA,1,"ORANGE"
"1022","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-09-24,18,18,18,18,"PENNSYLVANIA",NA,1,"WHITE"
"1023","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-01,18,18,18,18,"MICHIGAN",NA,1,"ORANGE"
"1024","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-01,18,18,18,18,"PENNSYLVANIA",NA,1,"ORANGE"
"1025","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-01,18,18,18,18,"PENNSYLVANIA",NA,1,"WHITE"
"1026","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-08,18,18,18,18,"MICHIGAN",NA,1,"ORANGE"
"1027","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-08,18,18,18,18,"PENNSYLVANIA",NA,1,"ORANGE"
"1028","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-08,18,18,18,18,"PENNSYLVANIA",NA,1,"WHITE"
"1029","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-15,18,18,18,18,"MICHIGAN",NA,1,"ORANGE"
"1030","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-15,18,18,18,18,"PENNSYLVANIA",NA,1,"ORANGE"
"1031","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-15,18,18,18,18,"PENNSYLVANIA",NA,1,"WHITE"
"1032","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-22,18,18,18,18,"MICHIGAN",NA,1,"ORANGE"
"1033","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-22,18,18,18,18,"PENNSYLVANIA",NA,1,"WHITE"
"1034","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-22,18,18,18,18,"PENNSYLVANIA",NA,1,"ORANGE"
"1035","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-29,18,18,18,18,"MICHIGAN",NA,1,"ORANGE"
"1036","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-29,18,18,18,18,"PENNSYLVANIA",NA,1,"ORANGE"
"1037","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-29,18,18,18,18,"PENNSYLVANIA",NA,1,"WHITE"
"1038","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-02,17,17,17,17,"PENNSYLVANIA",NA,3.0609756097561,"WHITE"
"1039","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-02,17,17,17,17,"PENNSYLVANIA",NA,3.0609756097561,"ORANGE"
"1040","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-02,17,17,17,17,"PENNSYLVANIA",NA,3.0609756097561,"STRIPED"
"1041","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-09,17,17,17,17,"PENNSYLVANIA",NA,3.0609756097561,"ORANGE"
"1042","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-09,17,17,17,17,"PENNSYLVANIA",NA,3.0609756097561,"STRIPED"
"1043","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-09,17,17,17,17,"PENNSYLVANIA",NA,3.0609756097561,"WHITE"
"1044","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-16,15,15,15,15,"PENNSYLVANIA",NA,3.0609756097561,"WHITE"
"1045","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-16,15,15,15,15,"PENNSYLVANIA",NA,3.0609756097561,"STRIPED"
"1046","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-16,15,15,15,15,"PENNSYLVANIA",NA,3.0609756097561,"ORANGE"
"1047","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-23,15,15,15,15,"PENNSYLVANIA",NA,3.0609756097561,"ORANGE"
"1048","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-23,15,15,15,15,"PENNSYLVANIA",NA,3.0609756097561,"WHITE"
"1049","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-23,15,15,15,15,"PENNSYLVANIA",NA,3.0609756097561,"STRIPED"
"1050","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-30,21,21,21,21,"MICHIGAN",NA,3.0609756097561,"ORANGE"
"1051","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-30,15,15,15,15,"PENNSYLVANIA",NA,3.0609756097561,"WHITE"
"1052","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-30,15,15,15,15,"PENNSYLVANIA",NA,3.0609756097561,"STRIPED"
"1053","PUMPKINS","COLUMBIA",NA,22,"lb","cartons","MINIATURE","FLAT TYPE",2017-09-30,15,15,15,15,"PENNSYLVANIA",NA,3.0609756097561,"ORANGE"
"1054","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MINIATURE","FLAT TYPE",2017-09-16,400,400,400,400,"PENNSYLVANIA",NA,3.0609756097561,"WHITE"
"1055","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MINIATURE","FLAT TYPE",2017-09-23,400,400,400,400,"PENNSYLVANIA",NA,3.0609756097561,"WHITE"
"1056","PUMPKINS","COLUMBIA",NA,24,"inch","bins","MINIATURE","FLAT TYPE",2017-09-30,400,400,400,400,"PENNSYLVANIA",NA,3.0609756097561,"WHITE"
"1057","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-09-24,28,28,28,28,"PENNSYLVANIA",NA,1,"ORANGE"
"1058","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-09-24,28,28,28,28,"PENNSYLVANIA",NA,1,"WHITE"
"1059","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-01,30,30,30,30,"PENNSYLVANIA",NA,4,"ORANGE"
"1060","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-01,28,28,28,28,"PENNSYLVANIA",NA,1,"WHITE"
"1061","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-01,28,28,28,28,"PENNSYLVANIA",NA,1,"ORANGE"
"1062","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-08,30,30,30,30,"PENNSYLVANIA",NA,4,"ORANGE"
"1063","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-08,28,28,28,28,"PENNSYLVANIA",NA,1,"ORANGE"
"1064","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-08,28,28,28,28,"PENNSYLVANIA",NA,1,"WHITE"
"1065","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-15,30,30,30,30,"PENNSYLVANIA",NA,4,"ORANGE"
"1066","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-15,28,28,28,28,"PENNSYLVANIA",NA,1,"WHITE"
"1067","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-15,28,28,28,28,"PENNSYLVANIA",NA,1,"ORANGE"
"1068","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-22,30,30,30,30,"PENNSYLVANIA",NA,4,"ORANGE"
"1069","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-22,28,28,28,28,"PENNSYLVANIA",NA,1,"ORANGE"
"1070","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-22,28,28,28,28,"PENNSYLVANIA",NA,1,"WHITE"
"1071","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-29,30,30,30,30,"PENNSYLVANIA",NA,4,"ORANGE"
"1072","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-29,28,28,28,28,"PENNSYLVANIA",NA,1,"ORANGE"
"1073","PUMPKINS","COLUMBIA",NA,40,"lb","cartons","MINIATURE","FLAT TYPE",2016-10-29,28,28,28,28,"PENNSYLVANIA",NA,1,"WHITE"
"1074","PUMPKINS","DALLAS",NA,24,"inch","bins",NA,NA,2017-09-16,160,225,160,225,"TEXAS",NA,4,""
"1075","PUMPKINS","DALLAS",NA,24,"inch","bins",NA,NA,2017-09-23,160,225,160,225,"TEXAS",NA,4,""
"1076","PUMPKINS","DALLAS",NA,24,"inch","bins",NA,NA,2017-09-30,160,225,160,225,"TEXAS",NA,4,""
"1077","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-09-24,160,160,160,160,"TEXAS",NA,6,""
"1078","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-09-24,150,150,150,150,"TEXAS",NA,2,""
"1079","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-09-24,150,150,150,150,"TEXAS",NA,1,""
"1080","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-01,150,160,150,160,"TEXAS",NA,6,""
"1081","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-01,125,150,125,150,"TEXAS",NA,2,""
"1082","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-01,125,150,125,150,"TEXAS",NA,1,""
"1083","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-08,150,150,150,150,"TEXAS",NA,6,""
"1084","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-08,125,150,125,150,"TEXAS",NA,2,""
"1085","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-08,125,125,125,125,"TEXAS",NA,1,""
"1086","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-15,150,150,150,150,"TEXAS",NA,6,""
"1087","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-15,125,150,125,150,"TEXAS",NA,2,""
"1088","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-15,125,125,125,125,"TEXAS",NA,1,""
"1089","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-22,150,150,150,150,"TEXAS",NA,6,""
"1090","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-22,125,150,125,150,"TEXAS",NA,2,""
"1091","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-22,125,125,125,125,"TEXAS",NA,1,""
"1092","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-29,115,120,115,120,"TEXAS",NA,6,""
"1093","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-29,100,120,100,120,"TEXAS",NA,2,""
"1094","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-10-29,120,120,120,120,"TEXAS",NA,1,""
"1095","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-11-05,115,115,115,115,"TEXAS",NA,6,""
"1096","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-11-05,100,100,100,100,"TEXAS",NA,2,""
"1097","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2016-11-05,120,120,120,120,"TEXAS",NA,1,""
"1098","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2017-09-16,160,160,160,160,"TEXAS",NA,4,""
"1099","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2017-09-16,150,160,150,160,"TEXAS",NA,2,""
"1100","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2017-09-23,170,170,170,170,"TEXAS",NA,6,""
"1101","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2017-09-23,160,160,160,160,"TEXAS",NA,4,""
"1102","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2017-09-23,150,160,150,160,"TEXAS",NA,2,""
"1103","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2017-09-30,170,170,170,170,"TEXAS",NA,6,""
"1104","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2017-09-30,170,170,170,170,"TEXAS",NA,5,""
"1105","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2017-09-30,125,160,125,160,"TEXAS",NA,4,""
"1106","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2017-09-30,125,160,125,160,"TEXAS",NA,3,""
"1107","PUMPKINS","DALLAS",NA,24,"inch","bins","HOWDEN TYPE",NA,2017-09-30,125,160,125,160,"TEXAS",NA,2,""
"1108","PUMPKINS","DALLAS",NA,36,"inch","bins","HOWDEN TYPE",NA,2016-09-24,170,170,170,170,"TEXAS",NA,6,""
"1109","PUMPKINS","DALLAS",NA,36,"inch","bins","HOWDEN TYPE",NA,2016-10-01,160,170,160,170,"TEXAS",NA,6,""
"1110","PUMPKINS","DALLAS",NA,36,"inch","bins","HOWDEN TYPE",NA,2016-10-08,160,160,160,160,"TEXAS",NA,6,""
"1111","PUMPKINS","DALLAS",NA,36,"inch","bins","HOWDEN TYPE",NA,2016-10-15,160,160,160,160,"TEXAS",NA,6,""
